alt; T; H; rho; P; mu
457000; 29.310929886609713; 857.7860200764468; 5.0999409729694134e-232; 4.1905842012895753e-227; 3.6137351228441936e-06
458000; 29.164741013918423; 853.5077944530894; 1.0938169727733563e-233; 8.987814073733412e-229; 3.6011091582412978e-06
459000; 29.01928126127148; 849.2509065690471; 2.2877555961298398e-235; 1.879832042834708e-230; 3.5885273072706225e-06
460000; 28.874546992167485; 845.0152500019005; 4.6654394839307145e-237; 3.833557505284071e-232; 3.5759894158043365e-06
461000; 28.73053458824217; 840.8007188600151; 9.275248715988583e-239; 7.621404039431868e-234; 3.5634953302531113e-06
462000; 28.587240449177948; 836.607207779893; 1.7973817837890615e-240; 1.4768954673698122e-235; 3.551044897564245e-06
463000; 28.444660992613887; 832.434611923539; 3.3944402436340345e-242; 2.789186724432238e-237; 3.538637965219781e-06
464000; 28.302792654056127; 828.2828269758389; 6.246545989919826e-244; 5.1327411585208094e-239; 3.5262743812346423e-06
465000; 28.16163188678882; 824.1517491419529; 1.1199177518051248e-245; 9.20228226627054e-241; 3.5139539941547694e-06
466000; 28.02117516178544; 820.0412751447202; 1.955855585450283e-247; 1.6071122312656394e-242; 3.5016766530552682e-06
467000; 27.881418967620544; 815.9513022220766; 3.326760598887284e-249; 2.733574855289469e-244; 3.4894422075385566e-06
468000; 27.742359810382; 811.8817281244862; 5.510228934922342e-251; 4.5277148191637973e-246; 3.4772505077325237e-06
469000; 27.603994213583615; 807.8324511123841; 8.886072761735375e-253; 7.301621003891022e-248; 3.4651014042886926e-06
470000; 27.46631871807829; 803.8033699536346; 1.3949883817534737e-254; 1.1462517516462396e-249; 3.4529947483803976e-06
471000; 27.32932988197146; 799.7943839209989; 2.131472669417719e-256; 1.7514155048625464e-251; 3.4409303917009504e-06
472000; 27.19302428053508; 795.8053927896171; 3.1693114393790693e-258; 2.604200032357493e-253; 3.4289081864618313e-06
473000; 27.057398506122006; 791.836296834503; 4.58514557472911e-260; 3.7675805872876824e-255; 3.416927985390874e-06
474000; 26.922449168080842; 787.8869968280517; 6.453139516441587e-262; 5.302497548431871e-257; 3.4049896417304685e-06
475000; 26.788172892671085; 783.9573940375567; 8.833746132749734e-264; 7.258624595521557e-259; 3.3930930092357544e-06
476000; 26.654566322978873; 780.0473902227441; 1.1759814923580407e-265; 9.662953922416111e-261; 3.381237942172835e-06
477000; 26.521626118832987; 776.1568876333143; 1.5221698325896802e-267; 1.2507558197121447e-262; 3.36942429531699e-06
478000; 26.389348956721395; 772.2857890064998; 1.915392044293485e-269; 1.5738636354096014e-264; 3.357651923950897e-06
479000; 26.257731529708185; 768.4339975646343; 2.3426566449386493e-271; 1.924943833145973e-266; 3.3459206838628616e-06
480000; 26.12677054735081; 764.6014170127305; 2.7844536417817436e-273; 2.2879651945618269e-268; 3.3342304313450454e-06
481000; 25.996462735617882; 760.787951536075; 3.2156981823073954e-275; 2.642315679792437e-270; 3.3225810231917073e-06
482000; 25.866804836807322; 756.9935057978321; 3.607759653688843e-277; 2.9644697236555814e-272; 3.310972316697453e-06
483000; 25.73779360946492; 753.2179849366609; 3.931421230218128e-279; 3.2304200741315754e-274; 3.2994041696554835e-06
484000; 25.60942582830327; 749.4612945643436; 4.1603838209875335e-281; 3.418556960548507e-276; 3.287876440355852e-06
485000; 25.48169828412115; 745.7233407634247; 4.2747504927304743e-283; 3.512531218348787e-278; 3.2763889875837303e-06
486000; 25.3546077837233; 742.0040300848646; 4.2638600645151236e-285; 3.503582633126642e-280; 3.2649416706176772e-06
487000; 25.228151149840603; 738.3032695457027; 4.127914518772837e-287; 3.391877172368806e-282; 3.253534349227919e-06
488000; 25.102325221050616; 734.6209666267329; 3.878058331504623e-289; 3.1865721705050306e-284; 3.242166883674625e-06
489000; 24.977126851698575; 730.9570292701903; 3.5348721062836424e-291; 2.9045785589840936e-286; 3.2308391347062005e-06
490000; 24.852552911818705; 727.3113658774498; 3.1255623048265105e-293; 2.5682516884359163e-288; 3.2195509635575774e-06
491000; 24.72860028705605; 723.6838853067376; 2.6803813323483954e-295; 2.2024497389879993e-290; 3.2083022319485198e-06
492000; 24.60526587858852; 720.0744968708498; 2.2289348684251073e-297; 1.8314994810395292e-292; 3.197092802081924e-06
493000; 24.482546603049478; 716.4831103348877; 1.7970015741943695e-299; 1.4765830519263512e-294; 3.1859225366421343e-06
494000; 24.360439392450637; 712.9096359140005; 1.4043237866889525e-301; 1.1539225856113003e-296; 3.174791298793258e-06
495000; 24.238941194105387; 709.3539842711422; 1.0635813202104025e-303; 8.73936992777652e-299; 3.163698952177494e-06
496000; 24.118048970552437; 705.8160665148362; 7.80504212997261e-306; 6.413346039418742e-301; 3.1526453609134567e-06
497000; 23.997759699479904; 702.2957941969544; 5.54877167765057e-308; 4.559385108998003e-303; 3.1416303895945156e-06
498000; 23.87807037364973; 698.7930793105052; 3.8207705993671e-310; 3.1394992599565014e-305; 3.1306539032871333e-06
499000; 23.75897800082256; 695.3078342874345; 2.54772488332e-312; 2.0934469049445884e-307; 3.1197157675292157e-06
500000; 23.640479603682856; 691.839971996435; 1.6448109883e-314; 1.35152916052106e-309; 3.1088158483284634e-06
501000; 23.52257221976452; 688.3894057407688; 1.02791054e-316; 8.446265652015e-312; 3.0979540121607303e-06
502000; 23.405252901376812; 684.9560492560996; 6.21703e-319; 5.1084905583e-314; 3.087130125968386e-06
503000; 23.28851871553066; 681.5398167083366; 3.636e-321; 2.98909716e-316; 3.0763440571586896e-06
504000; 23.172366743865343; 678.1406226914884; 2e-323; 1.482197e-318; 3.065595673602164e-06
505000; 23.05679408257552; 674.7583822255273; 0.0; 0.0; 3.0548848436309764e-06
506000; 22.941797842338637; 671.3930107542654; 0.0; 0.0; 3.044211436037325e-06
507000; 22.82737514824269; 668.0444241432407; 0.0; 0.0; 3.0335753200718325e-06
508000; 22.71352313971439; 664.7125386776138; 0.0; 0.0; 3.0229763654419477e-06
509000; 22.60023897044757; 661.3972710600743; 0.0; 0.0; 3.0124144423103425e-06
510000; 22.487519808332117; 658.0985384087592; 0.0; 0.0; 3.0018894212933267e-06
511000; 22.375362835383083; 654.8162582551798; 0.0; 0.0; 2.9914011734592598e-06
512000; 22.263765247670328; 651.5503485421623; 0.0; 0.0; 2.980949570326977e-06
513000; 22.15272425524834; 648.3007276217933; 0.0; 0.0; 2.970534483864208e-06
514000; 22.04223708208652; 645.0673142533803; 0.0; 0.0; 2.960155786486013e-06
515000; 21.932300965999772; 641.8500276014208; 0.0; 0.0; 2.949813351053219e-06
516000; 21.8229131585795; 638.6487872335814; 0.0; 0.0; 2.9395070508708646e-06
517000; 21.7140709251248; 635.4635131186859; 0.0; 0.0; 2.929236759686643e-06
518000; 21.605771544574168; 632.2941256247152; 0.0; 0.0; 2.9190023516893574e-06
519000; 21.49801230943745; 629.140545516817; 0.0; 0.0; 2.908803701507383e-06
520000; 21.39079052572816; 626.0026939553248; 0.0; 0.0; 2.8986406842071274e-06
521000; 21.284103512896117; 622.8804924937857; 0.0; 0.0; 2.8885131752915017e-06
522000; 21.17794860376045; 619.7738630770008; 0.0; 0.0; 2.8784210506983945e-06
523000; 21.072323144442883; 616.6827280390725; 0.0; 0.0; 2.868364186799153e-06
524000; 20.967224494301455; 613.6070101014642; 0.0; 0.0; 2.85834246039707e-06
525000; 20.862650025864422; 610.5466323710671; 0.0; 0.0; 2.8483557487258713e-06
526000; 20.75859712476464; 607.5015183382787; 0.0; 0.0; 2.8384039294482134e-06
527000; 20.655063189674152; 604.4715918750895; 0.0; 0.0; 2.828486880654186e-06
528000; 20.55204563223919; 601.45677723318; 0.0; 0.0; 2.8186044808598174e-06
529000; 20.449541877015452; 598.4569990420272; 0.0; 0.0; 2.8087566090055868e-06
530000; 20.347549361403722; 595.4721823070201; 0.0; 0.0; 2.7989431444549408e-06
531000; 20.246065535585803; 592.5022524075853; 0.0; 0.0; 2.7891639669928156e-06
532000; 20.14508786246074; 589.5471350953195; 0.0; 0.0; 2.7794189568241645e-06
533000; 20.04461381758148; 586.6067564921373; 0.0; 0.0; 2.7697079945724925e-06
534000; 19.944640889091644; 583.6810430884195; 0.0; 0.0; 2.76003096127839e-06
535000; 19.845166577662823; 580.7699217411791; 0.0; 0.0; 2.7503877383980773e-06
536000; 19.746188396432043; 577.8733196722308; 0.0; 0.0; 2.740778207801954e-06
537000; 19.647703870939623; 574.9911644663717; 0.0; 0.0; 2.7312022517731514e-06
538000; 19.549710539067295; 572.1233840695719; 0.0; 0.0; 2.721659753006086e-06
539000; 19.452205950976666; 569.2699067871721; 0.0; 0.0; 2.712150594605031e-06
540000; 19.35518766904793; 566.4306612820909; 0.0; 0.0; 2.7026746600826746e-06
541000; 19.25865326781902; 563.605576573044; 0.0; 0.0; 2.6932318333587024e-06
542000; 19.162600333924857; 560.7945820327657; 0.0; 0.0; 2.6838219987583694e-06
543000; 19.067026466037092; 557.9976073862462; 0.0; 0.0; 2.6744450410110813e-06
544000; 18.971929274804054; 555.2145827089738; 0.0; 0.0; 2.6651008452489905e-06
545000; 18.87730638279101; 552.4454384251865; 0.0; 0.0; 2.655789297005582e-06
546000; 18.78315542442073; 549.6901053061333; 0.0; 0.0; 2.6465102822142733e-06
547000; 18.689474045914352; 546.9485144683423; 0.0; 0.0; 2.6372636872070164e-06
548000; 18.59625990523252; 544.2205973718997; 0.0; 0.0; 2.6280493987129073e-06
549000; 18.50351067201689; 541.5062858187366; 0.0; 0.0; 2.6188673038567972e-06
550000; 18.411224027531784; 538.8055119509224; 0.0; 0.0; 2.6097172901579086e-06
551000; 18.319397664606285; 536.1182082489698; 0.0; 0.0; 2.6005992455284595e-06
552000; 18.228029287576536; 533.4443075301463; 0.0; 0.0; 2.591513058272289e-06
553000; 18.137116612228343; 530.7837429467942; 0.0; 0.0; 2.5824586170834895e-06
554000; 18.04665736574011; 528.1364479846612; 0.0; 0.0; 2.573435811045044e-06
555000; 17.95664928662595; 525.5023564612349; 0.0; 0.0; 2.564444529627465e-06
556000; 17.8670901246792; 522.8814025240902; 0.0; 0.0; 2.5554846626874435e-06
557000; 17.777977640916134; 520.2735206492416; 0.0; 0.0; 2.5465561004664952e-06
558000; 17.689309607520038; 517.6786456395071; 0.0; 0.0; 2.5376587335896243e-06
559000; 17.60108380778545; 515.0967126228761; 0.0; 0.0; 2.5287924530639733e-06
560000; 17.51329803606278; 512.5276570508886; 0.0; 0.0; 2.5199571502774954e-06
561000; 17.425950097703154; 509.9714146970213; 0.0; 0.0; 2.5111527169976208e-06
562000; 17.33903780900358; 507.42792165508274; 0.0; 0.0; 2.5023790453699324e-06
563000; 17.25255899715231; 504.8971143376141; 0.0; 0.0; 2.4936360279168425e-06
564000; 17.16651150017454; 502.3789294743007; 0.0; 0.0; 2.4849235575362785e-06
565000; 17.080893166878354; 499.8733041103894; 0.0; 0.0; 2.476241527500367e-06
566000; 16.99570185680098; 497.3801756051163; 0.0; 0.0; 2.467589831454135e-06
567000; 16.91093544015522; 494.8994816301385; 0.0; 0.0; 2.4589683634141964e-06
568000; 16.826591797776242; 492.43116016797757; 0.0; 0.0; 2.4503770177674587e-06
569000; 16.742668821068587; 489.97514951046804; 0.0; 0.0; 2.441815689269831e-06
570000; 16.659164411953476; 487.5313882572159; 0.0; 0.0; 2.4332842730449314e-06
571000; 16.576076482816337; 485.0998153140627; 0.0; 0.0; 2.4247826645828072e-06
572000; 16.493402956454602; 482.68036989155786; 0.0; 0.0; 2.4163107597386464e-06
573000; 16.411141766025803; 480.2729915034397; 0.0; 0.0; 2.4078684547315074e-06
574000; 16.32929085499591; 477.87761996512364; 0.0; 0.0; 2.3994556461430506e-06
575000; 16.247848177087878; 475.4941953921963; 0.0; 0.0; 2.391072230916265e-06
576000; 16.166811696230518; 473.12265819891894; 0.0; 0.0; 2.382718106354209e-06
577000; 16.08617938650758; 470.76294909673845; 0.0; 0.0; 2.374393170118752e-06
578000; 16.005949232107124; 468.41500909280404; 0.0; 0.0; 2.3660973202293207e-06
579000; 15.926119227271123; 466.07877948849386; 0.0; 0.0; 2.3578304550616514e-06
580000; 15.846687376245287; 463.7542018779458; 0.0; 0.0; 2.349592473346542e-06
581000; 15.767651693229206; 461.4412181465986; 0.0; 0.0; 2.3413832741686127e-06
582000; 15.689010202326681; 459.1397704697382; 0.0; 0.0; 2.3332027569650714e-06
583000; 15.610760937496359; 456.8498013110534; 0.0; 0.0; 2.325050821524481e-06
584000; 15.532901942502535; 454.5712534211956; 0.0; 0.0; 2.316927367985529e-06
585000; 15.455431270866281; 452.304069836349; 0.0; 0.0; 2.308832296835808e-06
586000; 15.378346985816762; 450.04819387680556; 0.0; 0.0; 2.3007655089105963e-06
587000; 15.301647160242851; 447.8035691455493; 0.0; 0.0; 2.29272690539164e-06
588000; 15.225329876644908; 445.5701395268448; 0.0; 0.0; 2.284716387805946e-06
589000; 15.149393227086868; 443.34784918483524; 0.0; 0.0; 2.2767338580245736e-06
590000; 15.07383531314853; 441.1366425621462; 0.0; 0.0; 2.268779218261432e-06
591000; 14.998654245878123; 438.9364643784973; 0.0; 0.0; 2.260852371072087e-06
592000; 14.923848145745042; 436.7472596293191; 0.0; 0.0; 2.2529532193525594e-06
593000; 14.84941514259289; 434.5689735843789; 0.0; 0.0; 2.2450816663381433e-06
594000; 14.775353375592708; 432.4015517864121; 0.0; 0.0; 2.2372376156022143e-06
595000; 14.701660993196468; 430.2449400497609; 0.0; 0.0; 2.2294209710550535e-06
596000; 14.628336153090771; 428.0990844590196; 0.0; 0.0; 2.221631636942668e-06
597000; 14.555377022150795; 425.96393136768665; 0.0; 0.0; 2.213869517845617e-06
598000; 14.482781776394459; 423.8394273968233; 0.0; 0.0; 2.2061345186778436e-06
599000; 14.410548600936853; 421.7255194337201; 0.0; 0.0; 2.1984265446855132e-06
600000; 14.338675689944818; 419.6221546305676; 0.0; 0.0; 2.190745501445847e-06
601000; 14.26716124659184; 417.5292804031362; 0.0; 0.0; 2.183091294865969e-06
602000; 14.196003483013108; 415.44684442946124; 0.0; 0.0; 2.1754638311817533e-06
603000; 14.12520062026082; 413.37479464853465; 0.0; 0.0; 2.1678630169566734e-06
604000; 14.054750888259735; 411.31307925900444; 0.0; 0.0; 2.1602887590806615e-06
605000; 13.984652525762874; 409.2616467178783; 0.0; 0.0; 2.1527409647689633e-06
606000; 13.914903780307526; 407.22044573923586; 0.0; 0.0; 2.145219541561004e-06
607000; 13.845502908171413; 405.18942529294605; 0.0; 0.0; 2.1377243973192545e-06
608000; 13.776448174329133; 403.16853460339246; 0.0; 0.0; 2.130255440228106e-06
609000; 13.707737852408734; 401.1577231482023; 0.0; 0.0; 2.122812578792739e-06
610000; 13.639370224648589; 399.1569406569845; 0.0; 0.0; 2.1153957218380084e-06
611000; 13.57134358185444; 397.1661371100724; 0.0; 0.0; 2.1080047785073233e-06
612000; 13.503656223356685; 395.1852627372739; 0.0; 0.0; 2.1006396582615366e-06
613000; 13.43630645696783; 393.21426801662653; 0.0; 0.0; 2.0933002708778326e-06
614000; 13.369292598940207; 391.2531036731594; 0.0; 0.0; 2.0859865264486243e-06
615000; 13.302612973923871; 389.30172067766176; 0.0; 0.0; 2.0786983353804496e-06
616000; 13.236265914924733; 387.36007024545745; 0.0; 0.0; 2.071435608392879e-06
617000; 13.170249763262857; 385.4281038351842; 0.0; 0.0; 2.0641982565174144e-06
618000; 13.104562868531014; 383.50577314758124; 0.0; 0.0; 2.0569861910964054e-06
619000; 13.03920358855341; 381.59303012428114; 0.0; 0.0; 2.04979932378196e-06
620000; 12.974170289344649; 379.6898269466089; 0.0; 0.0; 2.042637566534865e-06
621000; 12.909461345068861; 377.7961160343859; 0.0; 0.0; 2.0355008316235035e-06
622000; 12.845075137999068; 375.9118500447406; 0.0; 0.0; 2.0283890316227836e-06
623000; 12.781010058476733; 374.03698187092505; 0.0; 0.0; 2.021302079413066e-06
624000; 12.717264504871546; 372.1714646411375; 0.0; 0.0; 2.0142398881790983e-06
625000; 12.65383688354134; 370.31525171735007; 0.0; 0.0; 2.0072023714089503e-06
626000; 12.590725608792273; 368.4682966941427; 0.0; 0.0; 2.0001894428929514e-06
627000; 12.527929102839195; 366.6305533975438; 0.0; 0.0; 1.993201016722641e-06
628000; 12.465445795766179; 364.801975883875; 0.0; 0.0; 1.986237007289711e-06
629000; 12.403274125487307; 362.9825184386037; 0.0; 0.0; 1.9792973292849586e-06
630000; 12.341412537707576; 361.1721355751986; 0.0; 0.0; 1.9723818976972413e-06
631000; 12.279859485884069; 359.3707820339939; 0.0; 0.0; 1.965490627812436e-06
632000; 12.218613431187281; 357.57841278105724; 0.0; 0.0; 1.9586234352124e-06
633000; 12.157672842462665; 355.79498300706416; 0.0; 0.0; 1.9517802357739387e-06
634000; 12.09703619619232; 354.02044812617714; 0.0; 0.0; 1.944960945667773e-06
635000; 12.036701976456937; 352.254763774932; 0.0; 0.0; 1.938165481357514e-06
636000; 11.976668674897873; 350.4978858111276; 0.0; 0.0; 1.931393759598638e-06
637000; 11.916934790679472; 348.7497703127238; 0.0; 0.0; 1.9246456974374703e-06
638000; 11.857498830451512; 347.01037357674187; 0.0; 0.0; 1.9179212122101647e-06
639000; 11.798359308311891; 345.27965211817286; 0.0; 0.0; 1.911220221541692e-06
640000; 11.73951474576947; 343.5575626688899; 0.0; 0.0; 1.9045426433448334e-06
641000; 11.680963671707135; 341.84406217656755; 0.0; 0.0; 1.8978883958191728e-06
642000; 11.622704622344973; 340.13910780360385; 0.0; 0.0; 1.8912573974500942e-06
643000; 11.56473614120372; 338.442656926051; 0.0; 0.0; 1.8846495670077856e-06
644000; 11.507056779068325; 336.7546671325483; 0.0; 0.0; 1.8780648235462397e-06
645000; 11.449665093951737; 335.0750962232634; 0.0; 0.0; 1.8715030864022686e-06
646000; 11.392559651058836; 333.403902208836; 0.0; 0.0; 1.8649642751945095e-06
647000; 11.335739022750573; 331.7410433093285; 0.0; 0.0; 1.8584483098224432e-06
648000; 11.279201788508278; 330.0864779531818; 0.0; 0.0; 1.851955110465412e-06
649000; 11.222946534898156; 328.4401647761761; 0.0; 0.0; 1.8454845975816436e-06
650000; 11.166971855535941; 326.80206262039616; 0.0; 0.0; 1.8390366919072738e-06
651000; 11.111276351051725; 325.1721305332026; 0.0; 0.0; 1.8326113144553774e-06
652000; 11.055858629054999; 323.5503277662085; 0.0; 0.0; 1.8262083865150006e-06
653000; 11.00071730409982; 321.93661377425997; 0.0; 0.0; 1.8198278296501947e-06
654000; 10.945850997650204; 320.3309482144235; 0.0; 0.0; 1.81346956569906e-06
655000; 10.891258338045626; 318.73329094497626; 0.0; 0.0; 1.8071335167727832e-06
656000; 10.836937960466754; 317.14360202440344; 0.0; 0.0; 1.8008196052546853e-06
657000; 10.78288850690131; 315.5618417103989; 0.0; 0.0; 1.7945277537992708e-06
658000; 10.729108626110154; 313.9879704588728; 0.0; 0.0; 1.788257885331282e-06
659000; 10.675596973593459; 312.42194892296175; 0.0; 0.0; 1.7820099230447508e-06
660000; 10.622352211557127; 310.8637379520459; 0.0; 0.0; 1.7757837904020616e-06
661000; 10.569373008879323; 309.3132985907693; 0.0; 0.0; 1.7695794111330106e-06
662000; 10.516658041077237; 307.7705920780678; 0.0; 0.0; 1.7633967092338757e-06
663000; 10.464205990273921; 306.23557984619805; 0.0; 0.0; 1.7572356089664803e-06
664000; 10.412015545165373; 304.7082235197741; 0.0; 0.0; 1.7510960348572696e-06
665000; 10.36008540098774; 303.1884849148083; 0.0; 0.0; 1.744977911696383e-06
666000; 10.308414259484728; 301.6763260377566; 0.0; 0.0; 1.7388811645367367e-06
667000; 10.257000828875098; 300.1717090845682; 0.0; 0.0; 1.7328057186931007e-06
668000; 10.20584382382041; 298.67459643974087; 0.0; 0.0; 1.7267514997411882e-06
669000; 10.154941965392869; 297.1849506753804; 0.0; 0.0; 1.7207184335167404e-06
670000; 10.10429398104337; 295.70273455026523; 0.0; 0.0; 1.7147064461146215e-06
671000; 10.05389860456966; 294.2279110089151; 0.0; 0.0; 1.7087154638879103e-06
672000; 10.003754576084708; 292.76044318066454; 0.0; 0.0; 1.7027454134469995e-06
673000; 9.953860641985184; 291.30029437874134; 0.0; 0.0; 1.6967962216586962e-06
674000; 9.904215554920142; 289.8474280993496; 0.0; 0.0; 1.6908678156453275e-06
675000; 9.85481807375982; 288.40180802075656; 0.0; 0.0; 1.6849601227838453e-06
676000; 9.805666963564613; 286.9633980023851; 0.0; 0.0; 1.6790730707049377e-06
677000; 9.75676099555421; 285.53216208390967; 0.0; 0.0; 1.6732065872921436e-06
678000; 9.708098947076852; 284.1080644843576; 0.0; 0.0; 1.6673606006809668e-06
679000; 9.659679601578809; 282.6910696012152; 0.0; 0.0; 1.6615350392580001e-06
680000; 9.611501748573913; 281.2811420095362; 0.0; 0.0; 1.6557298316600417e-06
681000; 9.563564183613332; 279.87824646105764; 0.0; 0.0; 1.6499449067732267e-06
682000; 9.515865708255438; 278.4823478833174; 0.0; 0.0; 1.6441801937321519e-06
683000; 9.468405130035876; 277.09341137877874; 0.0; 0.0; 1.6384356219190115e-06
684000; 9.421181262437708; 275.71140222395644; 0.0; 0.0; 1.632711120962729e-06
685000; 9.37419292486179; 274.33628586854974; 0.0; 0.0; 1.6270066207380953e-06
686000; 9.327438942597228; 272.968027934578; 0.0; 0.0; 1.6213220513649114e-06
687000; 9.280918146792041; 271.6065942155219; 0.0; 0.0; 1.6156573432071322e-06
688000; 9.234629374423903; 270.2519506754673; 0.0; 0.0; 1.6100124268720113e-06
689000; 9.1885714682711; 268.9040634482553; 0.0; 0.0; 1.6043872332092536e-06
690000; 9.142743276883568; 267.5628988366347; 0.0; 0.0; 1.5987816933101649e-06
691000; 9.097143654554149; 266.2284233114208; 0.0; 0.0; 1.593195738506813e-06
692000; 9.051771461289903; 264.90060351065574; 0.0; 0.0; 1.587629300371181e-06
693000; 9.006625562783634; 263.57940623877533; 0.0; 0.0; 1.5820823107143324e-06
694000; 8.96170483038553; 262.26479846577894; 0.0; 0.0; 1.5765547015855738e-06
695000; 8.917008141074943; 260.9567473264039; 0.0; 0.0; 1.5710464052716248e-06
696000; 8.872534377432311; 259.6552201193035; 0.0; 0.0; 1.5655573542957869e-06
697000; 8.828282427611228; 258.3601843062299; 0.0; 0.0; 1.5600874814171173e-06
698000; 8.784251185310636; 257.07160751122; 0.0; 0.0; 1.554636719629603e-06
699000; 8.740439549747196; 255.78945751978725; 0.0; 0.0; 1.549205002161346e-06
700000; 8.69684642562773; 254.5137022781148; 0.0; 0.0; 1.5437922624737388e-06
701000; 8.653470723121867; 253.24430989225533; 0.0; 0.0; 1.5383984342606522e-06
702000; 8.610311357834783; 251.98124862733292; 0.0; 0.0; 1.5330234514476235e-06
703000; 8.567367250780094; 250.7244869067501; 0.0; 0.0; 1.527667248191045e-06
704000; 8.524637328352897; 249.47399331139866; 0.0; 0.0; 1.5223297588773611e-06
705000; 8.482120522302901; 248.22973657887346; 0.0; 0.0; 1.517010918122261e-06
706000; 8.43981576970774; 246.99168560269138; 0.0; 0.0; 1.5117106607698782e-06
707000; 8.397722012946392; 245.75980943151336; 0.0; 0.0; 1.5064289218919935e-06
708000; 8.355838199672753; 244.5340772683713; 0.0; 0.0; 1.5011656367872409e-06
709000; 8.314163282789305; 243.31445846989706; 0.0; 0.0; 1.495920740980311e-06
710000; 8.27269622042096; 242.1009225455573; 0.0; 0.0; 1.4906941702211654e-06
711000; 8.231435975888987; 240.89343915689037; 0.0; 0.0; 1.485485860484245e-06
712000; 8.19038151768514; 239.69197811674914; 0.0; 0.0; 1.4802957479676934e-06
713000; 8.149531819445816; 238.49650938854475; 0.0; 0.0; 1.4751237690925657e-06
714000; 8.108885859926433; 237.30700308549677; 0.0; 0.0; 1.4699698605020557e-06
715000; 8.068442622975883; 236.1234294698856; 0.0; 0.0; 1.464833959060719e-06
716000; 8.028201097511143; 234.94575895230938; 0.0; 0.0; 1.459716001853699e-06
717000; 7.988160277491975; 233.77396209094366; 0.0; 0.0; 1.4546159261859557e-06
718000; 7.948319161895797; 232.608009590806; 0.0; 0.0; 1.4495336695814988e-06
719000; 7.908676754692637; 231.44787230302305; 0.0; 0.0; 1.4444691697826203e-06
720000; 7.869232064820258; 230.2935212241023; 0.0; 0.0; 1.4394223647491356e-06
721000; 7.8299841061593565; 229.1449274952067; 0.0; 0.0; 1.4343931926576193e-06
722000; 7.790931897508921; 228.00206240143308; 0.0; 0.0; 1.4293815919006504e-06
723000; 7.752074462561697; 226.86489737109446; 0.0; 0.0; 1.4243875010860568e-06
724000; 7.713410829879796; 225.73340397500618; 0.0; 0.0; 1.419410859036164e-06
725000; 7.674940032870381; 224.60755392577423; 0.0; 0.0; 1.4144516047870448e-06
726000; 7.636661109761526; 223.48731907708873; 0.0; 0.0; 1.4095096775877717e-06
727000; 7.598573103578157; 222.3726714230201; 0.0; 0.0; 1.4045850168996755e-06
728000; 7.560675062118134; 221.2635830973189; 0.0; 0.0; 1.3996775623956006e-06
729000; 7.5229660379284535; 220.16002637271941; 0.0; 0.0; 1.3947872539591687e-06
730000; 7.485445088281541; 219.06197366024585; 0.0; 0.0; 1.3899140316840399e-06
731000; 7.448111275151703; 217.96939750852331; 0.0; 0.0; 1.3850578358731803e-06
732000; 7.410963665191665; 216.88227060309103; 0.0; 0.0; 1.3802186070381304e-06
733000; 7.374001329709247; 215.80056576571982; 0.0; 0.0; 1.3753962858982771e-06
734000; 7.337223344644134; 214.72425595373238; 0.0; 0.0; 1.3705908133801254e-06
735000; 7.300628790544785; 213.65331425932732; 0.0; 0.0; 1.3658021306165773e-06
736000; 7.264216752545439; 212.58771390890652; 0.0; 0.0; 1.3610301789462084e-06
737000; 7.227986320343253; 211.52742826240572; 0.0; 0.0; 1.356274899912552e-06
738000; 7.191936588175533; 210.4724308126286; 0.0; 0.0; 1.35153623526338e-06
739000; 7.156066654797099; 209.42269518458392; 0.0; 0.0; 1.3468141269499912e-06
740000; 7.120375623457745; 208.3781951348262; 0.0; 0.0; 1.3421085171264996e-06
741000; 7.084862601879832; 207.33890455079995; 0.0; 0.0; 1.3374193481491263e-06
742000; 7.049526702235971; 206.3047974501864; 0.0; 0.0; 1.332746562575493e-06
743000; 7.014367041126828; 205.27584798025418; 0.0; 0.0; 1.3280901031639168e-06
744000; 6.979382739559042; 204.25203041721278; 0.0; 0.0; 1.3234499128727123e-06
745000; 6.944572922923258; 203.23331916557007; 0.0; 0.0; 1.318825934859491e-06
746000; 6.909936720972245; 202.2196887574916; 0.0; 0.0; 1.3142181124804639e-06
747000; 6.875473267799147; 201.21111385216432; 0.0; 0.0; 1.3096263892897493e-06
748000; 6.84118170181584; 200.20756923516302; 0.0; 0.0; 1.3050507090386802e-06
749000; 6.807061165731394; 199.20902981782018; 0.0; 0.0; 1.300491015675117e-06
750000; 6.7731108065306245; 198.21547063659824; 0.0; 0.0; 1.295947253342759e-06
751000; 6.739329775452785; 197.22686685246595; 0.0; 0.0; 1.2914193663804605e-06
752000; 6.705717227970339; 196.24319375027721; 0.0; 0.0; 1.2869072993215496e-06
753000; 6.672272323767847; 195.2644267381532; 0.0; 0.0; 1.282410996893148e-06
754000; 6.638994226720966; 194.2905413468677; 0.0; 0.0; 1.2779304040154957e-06
755000; 6.605882104875533; 193.3215132292352; 0.0; 0.0; 1.273465465801273e-06
756000; 6.57293513042678; 192.35731815950226; 0.0; 0.0; 1.2690161275549317e-06
757000; 6.540152479698625; 191.39793203274186; 0.0; 0.0; 1.264582334772022e-06
758000; 6.507533333123098; 190.44333086425098; 0.0; 0.0; 1.260164033138527e-06
759000; 6.475076875219834; 189.4934907889507; 0.0; 0.0; 1.2557611685301972e-06
760000; 6.442782294575694; 188.54838806078953; 0.0; 0.0; 1.251373687011885e-06
